Florida Fish And Wildlife Conservation Commission,,,,,,
Commercial Landings Summary,,,,,,
Years: 1985 - 2026,,,,,,
Species: ALL FOOD AND BAIT,,,,,,
Subject to Revision,,,,,,
Years before 2025 are final,,,,,,
"Report created: July 13, 2026",,,,,,
,,,,,,
,,,,,,
Year,County Landed,Species,Pounds,Trips,Average Price,Estimated Value
2004,CHARLOTTE,"SEATROUT, SILVER",36,6,1,36
2004,CHARLOTTE,"SEATROUT, SPOTTED",53,17,1.95,104
2004,CHARLOTTE,SHARK,5399,1,0.36,1942
2004,CHARLOTTE,SHARK FINS,194,1,28.94,5615
2004,CHARLOTTE,SHEEPSHEAD,27420,1253,0.7,19216
2004,CHARLOTTE,"SNAPPER, GREY (MANGROVE)",843,149,1.93,1625
2004,CHARLOTTE,"SNAPPER, OTHER",157,2,2.47,387
2004,CHARLOTTE,"SNAPPER, RED",170,1,2.7,461
2004,CHARLOTTE,SPOT,52,35,0.63,33
2004,CHARLOTTE,TILAPIA (NILE PERCH),3793,127,0.42,1584
2004,CHARLOTTE,TILEFISH (GOLDEN),39,1,2.23,88
2004,CHARLOTTE,"TILEFISH, BLUELINE (GRAY)",636,1,0.89,568
2004,CHARLOTTE,WAHOO,141,1,2.64,374
2004,CHARLOTTE,"CRAB, BLUE (HARD)",878323,3502,0.92,810619
2004,CHARLOTTE,"CRAB, BLUE (SOFT)",957,343,6.12,5854
2004,CHARLOTTE,"CRAB, STONE, JUMBO CLAWS",527,34,12.06,6361
2004,CHARLOTTE,"CRAB, STONE, LARGE CLAWS",6165,273,10.67,65799
2004,CHARLOTTE,"CRAB, STONE, MEDIUM CLAWS",5498,270,6.15,33821
2004,CHARLOTTE,"CRAB, STONE, UNGRD CLAWS",5914,46,7.15,42264
2004,CHARLOTTE,OCTOPUS,229,15,1,229
2004,CHARLOTTE,"SHRIMP, PINK",27481,115,2.2,60502
2004,CHARLOTTE,"SHRIMP, BAIT",70,2,3.8,266
2004,CITRUS,AMBERJACKS,686,11,0.78,538
2004,CITRUS,BAIT FISH,784,5,0.28,218
2004,CITRUS,BLUE RUNNER,39,7,0.95,37
2004,CITRUS,BLUEFISH,215,32,0.56,121
2004,CITRUS,COBIA,355,15,1.47,523
2004,CITRUS,CROAKER,3,1,0.25,1
2004,CITRUS,DOLPHIN,55,3,0.83,46
2004,CITRUS,"DRUM, BLACK",447,47,1.02,454
2004,CITRUS,FLOUNDERS,376,82,1,375
2004,CITRUS,"GROUPER, GAG",62074,257,2.41,149634
2004,CITRUS,"GROUPER, OTHER",2053,15,1.79,3684
2004,CITRUS,"GROUPER, RED",371655,259,1.79,664954
2004,CITRUS,"GROUPER, SCAMP",1831,53,2.42,4428
2004,CITRUS,GRUNTS,36674,273,0.68,25090
2004,CITRUS,HOGFISH,279,18,1.83,510
2004,CITRUS,"JACK, CREVALLE",29206,195,0.64,18772
2004,CITRUS,"JACK, OTHER",3,2,0.85,3
2004,CITRUS,KINGFISH (WHITING),22,4,1,22
2004,CITRUS,LADYFISH,41153,147,0.55,22686
2004,CITRUS,"MACKEREL, KING",156,7,1.42,222
2004,CITRUS,"MACKEREL, SPANISH",259,19,0.81,211
2004,CITRUS,MISC. FOOD FISH,779,107,0.53,410
2004,CITRUS,MOJARRA,1533,25,1.12,1722
2004,CITRUS,"MULLET, BLACK",479594,1382,0.67,321302
2004,CITRUS,"MULLET, SILVER",660,30,0.69,454
2004,CITRUS,PERMIT,191,7,1.71,326
2004,CITRUS,PINFISH,4942,426,3.96,19583
2004,CITRUS,POMPANO,5469,30,3.89,21256
2004,CITRUS,PORGIES,6365,201,0.87,5520
2004,CITRUS,"SEA BASS, MIXED",2883,132,0.73,2110
2004,CITRUS,"SEATROUT, SPOTTED",153,13,1.67,255
2004,CITRUS,SHARK,3730,5,0.22,834
2004,CITRUS,SHARK FINS,133,5,26.93,3575
2004,CITRUS,SHEEPSHEAD,4079,393,0.98,3980
2004,CITRUS,"SNAPPER, GREY (MANGROVE)",4281,116,2.22,9500
2004,CITRUS,"SNAPPER, LANE",925,94,2.12,1958
2004,CITRUS,"SNAPPER, OTHER",1030,42,0.78,802
2004,CITRUS,"SNAPPER, RED",2657,24,2.48,6603
2004,CITRUS,"SNAPPER, VERMILION",404,57,2.18,881
2004,CITRUS,"SNAPPER, YELLOWTAIL",1,1,2.25,3
2004,CITRUS,SPOT,3,2,0.6,2
2004,CITRUS,TILAPIA (NILE PERCH),2044,9,0.69,1417
2004,CITRUS,TILEFISH (GOLDEN),15,4,0.45,7
2004,CITRUS,TRIGGERFISH,3581,144,0.88,3139
2004,CITRUS,"TUNNY, LITTLE (BONITO)",56,6,0.97,55
2004,CITRUS,"CRAB, BLUE (HARD)",1109051,3555,0.95,1053529
2004,CITRUS,"CRAB, BLUE (SOFT)",501,4,7.33,3674
2004,CITRUS,"CRAB, STONE, LARGE CLAWS",126499,2161,11.5,1454775
2004,CITRUS,"CRAB, STONE, MEDIUM CLAWS",184228,2172,5.71,1051417
2004,CITRUS,"CRAB, STONE, SMALL CLAWS",4358,188,2.58,11243
2004,CITRUS,"CRAB, STONE, UNGRD CLAWS",14,9,2.5,35
2004,CITRUS,OCTOPUS,1225,45,1.08,1325
2004,CITRUS,SQUID,15,4,0.77,12
2004,CITRUS,"SHRIMP, BROWN",36333,318,3,108983
2004,CITRUS,"SHRIMP, OTHER",17285,44,1.36,23562
2004,CITRUS,"SHRIMP, PINK",79580,433,2.18,173775
2004,CITRUS,"SHRIMP, BAIT",357084,2550,2.4,856630
2004,CLAY,BAIT FISH,301,2,0.32,96
2004,CLAY,CATFISH,185,19,0.51,95
2004,CLAY,CROAKER,20,6,0.7,14
2004,CLAY,"DRUM, BLACK",22,4,0.88,19
2004,CLAY,EELS,118,18,2.33,274
2004,CLAY,FLOUNDERS,353,46,1.71,605
2004,CLAY,LADYFISH,475,8,0.5,237
2004,CLAY,MENHADEN,350,1,0.28,98
2004,CLAY,MISC. FOOD FISH,4,1,0.5,2
2004,CLAY,"MULLET, BLACK",212,14,0.58,122
2004,CLAY,SHEEPSHEAD,66,6,0.96,63
2004,CLAY,SPOT,4,2,0.63,3
2004,CLAY,"CRAB, BLUE (HARD)",275539,506,0.75,206109
2004,CLAY,"CRAB, BLUE (SOFT)",6310,49,1.9,11980
2004,CLAY,SQUID,10,1,0.5,5
2004,CLAY,"SHRIMP, BROWN",29,1,1.92,56
2004,CLAY,"SHRIMP, WHITE",486,5,2.5,1213
2004,CLAY,"SHRIMP, BAIT",18,1,1,18
2004,COLLIER,AMBERJACKS,400,6,0.85,338
2004,COLLIER,BLUE RUNNER,1361,41,0.49,664
2004,COLLIER,BLUEFISH,1139,50,0.47,534
2004,COLLIER,COBIA,914,20,1.84,1685
2004,COLLIER,DOLPHIN,7,1,2.08,15
2004,COLLIER,"DRUM, BLACK",5,1,0.4,2
2004,COLLIER,FLOUNDERS,3,2,1.83,6
2004,COLLIER,"GROUPER, BLACK",18387,63,2.5,45940
2004,COLLIER,"GROUPER, GAG",12508,55,2.6,32539
2004,COLLIER,"GROUPER, RED",505428,162,1.89,954086
2004,COLLIER,"GROUPER, SCAMP",2473,35,2.61,6462
2004,COLLIER,"GROUPER, SNOWY",2,1,2.12,5
2004,COLLIER,"GROUPER, YELLOWEDGE",14,1,2.97,42
2004,COLLIER,GRUNTS,56,4,0.56,31
2004,COLLIER,"JACK, CREVALLE",3747,115,0.53,1996
2004,COLLIER,KINGFISH (WHITING),1,1,0.5,1
2004,COLLIER,LADYFISH,1332,4,0.46,616
2004,COLLIER,"MACKEREL, KING",175245,101,1.08,189948
2004,COLLIER,"MACKEREL, SPANISH",119488,81,0.52,62689
2004,COLLIER,MISC. FOOD FISH,33,8,0.31,10
2004,COLLIER,MOJARRA,2284,41,0.73,1662
2004,COLLIER,"MULLET, BLACK",642529,566,0.66,421944
2004,COLLIER,"MULLET, SILVER",221,4,0.19,42
2004,COLLIER,PERMIT,62,1,1.65,102
2004,COLLIER,POMPANO,30658,65,3.51,107679
2004,COLLIER,PORGIES,335,10,1.17,393
2004,COLLIER,SHARK,82043,29,0.17,13824
2004,COLLIER,SHARK FINS,2871,32,23.18,66552
2004,COLLIER,SHEEPSHEAD,2129,83,0.57,1219
2004,COLLIER,"SNAPPER, GREY (MANGROVE)",752,23,1.87,1407
2004,COLLIER,"SNAPPER, LANE",658,16,1.27,833
2004,COLLIER,"SNAPPER, MUTTON",1307,27,1.98,2587
2004,COLLIER,"SNAPPER, OTHER",70,2,0.76,54
2004,COLLIER,"SNAPPER, RED",414,5,2.88,1194
2004,COLLIER,"SNAPPER, YELLOWTAIL",944,8,2.02,1907
2004,COLLIER,SPOT,3,1,0.5,2
2004,COLLIER,WAHOO,48,1,1.68,81
2004,COLLIER,"CRAB, BLUE (HARD)",378697,632,0.9,340956
2004,COLLIER,"CRAB, STONE, JUMBO CLAWS",46733,4423,13.31,622121
2004,COLLIER,"CRAB, STONE, LARGE CLAWS",249860,4970,11.15,2785901
2004,COLLIER,"CRAB, STONE, MEDIUM CLAWS",373968,4996,6.66,2490633
2004,COLLIER,"CRAB, STONE, SMALL CLAWS",294,1,1.25,368
2004,COLLIER,"CRAB, STONE, UNGRD CLAWS",7622,944,10.1,77017
2004,COLLIER,"LOBSTER, SPINY",22128,46,4.73,104625
2004,COLLIER,MISC. INVERTEBRATES,1020,5,0.03,31
2004,COLLIER,OCTOPUS,154,20,0.99,153
2004,DIXIE,AMBERJACKS,220,3,0.73,162
2004,DIXIE,COBIA,284,7,1.98,561
2004,DIXIE,"DRUM, BLACK",108,2,0.7,75
2004,DIXIE,EELS,4,2,1,4
2004,DIXIE,FLOUNDERS,438,71,1.06,465
2004,DIXIE,"GROUPER, BLACK",998,2,2.61,2604
2004,DIXIE,"GROUPER, GAG",42124,150,2.54,107183
2004,DIXIE,"GROUPER, RED",20295,119,2,40622
2004,DIXIE,GRUNTS,47526,259,0.65,31026
2004,DIXIE,HOGFISH,109,4,1.62,176
2004,DIXIE,"JACK, CREVALLE",42,3,0.82,35
2004,DIXIE,KINGFISH (WHITING),20,1,1.5,31
2004,DIXIE,"MACKEREL, KING",19,1,1.44,27
2004,DIXIE,"MACKEREL, SPANISH",34,2,0.64,22
2004,DIXIE,MISC. FOOD FISH,998,61,0.54,536
2004,DIXIE,"MULLET, BLACK",7560,44,0.61,4606
2004,DIXIE,PINFISH,347,30,0.35,121
2004,DIXIE,PORGIES,35,6,1.08,38
2004,DIXIE,"SEA BASS, MIXED",38934,282,0.65,25249
2004,DIXIE,SHARK,3760,1,0.1,379
2004,DIXIE,SHARK FINS,134,1,25.48,3401
2004,DIXIE,SHEEPSHEAD,701,10,0.89,623
2004,DIXIE,"SNAPPER, GREY (MANGROVE)",529,15,1.97,1043
2004,DIXIE,"SNAPPER, LANE",6,2,1.99,12
2004,DIXIE,"SNAPPER, RED",909,6,2.54,2307
2004,DIXIE,TRIGGERFISH,92,12,0.72,67
2004,DIXIE,"CRAB, BLUE (HARD)",511785,1033,0.78,400353
2004,DIXIE,"CRAB, BLUE (SOFT)",21026,310,6.57,138227
2004,DIXIE,"CRAB, STONE, JUMBO CLAWS",18084,1283,12.23,221097
2004,DIXIE,"CRAB, STONE, LARGE CLAWS",33540,1526,10.4,348948
2004,DIXIE,"CRAB, STONE, MEDIUM CLAWS",35181,1540,6.04,212644
2004,DIXIE,"CRAB, STONE, SMALL CLAWS",87,12,2.53,220
2004,DIXIE,"CRAB, STONE, UNGRD CLAWS",3585,127,1.98,7113
2004,DIXIE,OCTOPUS,14,2,0.9,13
2004,DIXIE,"SHRIMP, BROWN",1241,4,1,1243
2004,DIXIE,"SHRIMP, OTHER",500,2,2,1000
2004,DIXIE,"SHRIMP, BAIT",6307,31,2.43,15328
2004,DUVAL,AMBERJACKS,65427,183,0.8,52317
2004,DUVAL,BAIT FISH,2747,37,0.91,2490
2004,DUVAL,BLUE RUNNER,118,4,2,236
2004,DUVAL,BLUEFISH,122,26,0.66,80
2004,DUVAL,CATFISH,138,9,0.47,66
2004,DUVAL,COBIA,11544,123,2.14,24742
2004,DUVAL,CROAKER,1634,52,1,1633
2004,DUVAL,DOLPHIN,14941,105,1.8,26905
2004,DUVAL,"DRUM, BLACK",5955,121,1.19,7093
2004,DUVAL,EELS,236,20,2,472
2004,DUVAL,FLOUNDERS,38123,738,1.23,47032
2004,DUVAL,"GROUPER, GAG",54955,218,2.74,150601
2004,DUVAL,"GROUPER, MIXED",24,1,2.12,52
2004,DUVAL,"GROUPER, OTHER",2644,58,2.46,6514
2004,DUVAL,"GROUPER, RED",6320,118,2.3,14505
2004,DUVAL,"GROUPER, SCAMP",18702,145,2.72,50791
2004,DUVAL,"GROUPER, SNOWY",247,7,2.2,543
2004,DUVAL,GRUNTS,613,40,0.63,386
2004,DUVAL,HOGFISH,1868,27,2.56,4791
2004,DUVAL,"JACK, CREVALLE",894,46,0.84,749
2004,DUVAL,"JACK, OTHER",5007,20,0.88,4404
2004,DUVAL,KINGFISH (WHITING),359432,1175,1.29,465242
2004,DUVAL,LADYFISH,6,3,0.58,4
2004,DUVAL,"MACKEREL, KING",19969,108,1.25,25040
2004,DUVAL,"MACKEREL, SPANISH",603,17,1.1,662
2004,DUVAL,MENHADEN,2823,7,0.52,1470
2004,DUVAL,MISC. FOOD FISH,11795,122,1.29,15236
2004,DUVAL,MISC. INDUSTRIAL FISH,10,1,1,10
2004,DUVAL,MOJARRA,38,1,0.85,32
2004,DUVAL,"MULLET, BLACK",48241,211,0.78,37667
2004,DUVAL,"MULLET, SILVER",2950,21,0.97,2867
2004,DUVAL,PERMIT,52,2,1.88,98
2004,DUVAL,PINFISH,24,3,5.02,118
2004,DUVAL,POMPANO,2178,99,3.6,7836
2004,DUVAL,PORGIES,3226,98,1.23,3974
2004,DUVAL,"SARDINES, SPANISH",70,1,0.6,42
2004,DUVAL,"SCAD, ROUND (CIGARFISH)",42,2,1,42
2004,DUVAL,"SEA BASS, MIXED",2133,106,0.9,1926
2004,DUVAL,"SEATROUT, SILVER",88,6,1.05,92
2004,DUVAL,"SEATROUT, SPOTTED",2772,117,2.21,6116
2004,DUVAL,"SEATROUT, WEAKFISH",1132,66,1.66,1874
2004,DUVAL,SHARK,258869,54,0.4,102564
2004,DUVAL,SHARK FINS,6448,46,17.6,113480
2004,DUVAL,SHEEPSHEAD,16220,285,1.07,17380
2004,DUVAL,"SNAPPER, GREY (MANGROVE)",5290,139,1.86,9821
2004,DUVAL,"SNAPPER, LANE",12,3,2.1,24
2004,DUVAL,"SNAPPER, MUTTON",2417,70,2.06,4970
2004,DUVAL,"SNAPPER, OTHER",1025,19,1.3,1329
2004,DUVAL,"SNAPPER, RED",50402,292,2.87,144905
2004,DUVAL,"SNAPPER, SILK",1130,14,2.83,3200
2004,DUVAL,"SNAPPER, VERMILION",99729,233,2.14,213209
2004,DUVAL,"SNAPPER, YELLOWTAIL",213,11,2.6,554
2004,DUVAL,SPOT,1658,16,1.15,1904
2004,DUVAL,SWORDFISH,30650,11,2.39,73173
2004,DUVAL,TILAPIA (NILE PERCH),4,1,0.75,3
2004,DUVAL,TRIGGERFISH,22344,210,1.09,24321
2004,DUVAL,"TUNA, BLACKFIN",106,5,1.1,117
2004,DUVAL,"TUNA, YELLOWFIN",288,4,1.42,408
2004,DUVAL,"TUNNY, LITTLE (BONITO)",246,8,0.42,102
2004,DUVAL,WAHOO,4156,27,2.28,9495
2004,DUVAL,"CRAB, BLUE (HARD)",595317,2734,1.14,678670
2004,DUVAL,"CRAB, BLUE (SOFT)",17344,153,5.23,90684
2004,DUVAL,"CRAB, STONE, JUMBO CLAWS",10,1,8,80
2004,DUVAL,"CRAB, STONE, LARGE CLAWS",37,3,6.38,236
2004,DUVAL,"CRAB, STONE, MEDIUM CLAWS",67,5,5.15,345
2004,DUVAL,"CRAB, STONE, UNGRD CLAWS",26,2,8,208
2004,DUVAL,"LOBSTER, SPANISH",242,2,2.25,546
2004,DUVAL,"LOBSTER, SPINY",11560,62,4.75,54879
2004,DUVAL,MISC. INVERTEBRATES,61565,8,0.02,1126
2004,DUVAL,OCTOPUS,2,1,0.98,2
2004,DUVAL,SQUID,7553,42,0.63,4768
2004,DUVAL,"SHRIMP, BROWN",700300,333,1.61,1126705
2004,DUVAL,"SHRIMP, OTHER",12596,40,3.2,40256
2004,DUVAL,"SHRIMP, PINK",90104,17,1.3,117012
2004,DUVAL,"SHRIMP, ROCK",1420376,46,0.73,1032155
2004,DUVAL,"SHRIMP, ROYAL RED",74811,13,1.84,137764
2004,DUVAL,"SHRIMP, WHITE",2439585,1559,2.16,5257810
2004,DUVAL,"SHRIMP, BAIT",33638,373,3,100906
2004,ESCAMBIA,AMBERJACKS,22008,175,0.95,20995
2004,ESCAMBIA,BAIT FISH,1252,16,3.05,3823
2004,ESCAMBIA,BALLYHOO,490,1,0.6,294
2004,ESCAMBIA,BLUE RUNNER,658,14,0.63,414
2004,ESCAMBIA,BLUEFISH,198,7,0.51,101
2004,ESCAMBIA,COBIA,1755,24,2.33,4092
2004,ESCAMBIA,CROAKER,5477,26,0.85,4664
2004,ESCAMBIA,DOLPHIN,1765,10,1.89,3336
2004,ESCAMBIA,"DRUM, BLACK",16,2,0.66,10
2004,ESCAMBIA,EELS,16,1,1,16
2004,ESCAMBIA,FLOUNDERS,12044,216,1.92,23093
2004,ESCAMBIA,"GROUPER, GAG",21661,236,2.39,51722
2004,ESCAMBIA,"GROUPER, OTHER",15,2,1.12,17
2004,ESCAMBIA,"GROUPER, RED",15842,231,1.84,29182
2004,ESCAMBIA,"GROUPER, SCAMP",16666,273,2.46,40956
2004,ESCAMBIA,"GROUPER, SNOWY",4423,73,2.07,9155
2004,ESCAMBIA,"GROUPER, WARSAW",2145,42,1.74,3740
2004,ESCAMBIA,"GROUPER, YELLOWEDGE",5321,77,2.49,13241
2004,ESCAMBIA,"JACK, OTHER",4653,108,0.72,3332
2004,ESCAMBIA,KINGFISH (WHITING),1957,19,0.86,1686
2004,ESCAMBIA,"MACKEREL, KING",2756,30,1.23,3396
2004,ESCAMBIA,"MACKEREL, SPANISH",100,8,0.73,73
2004,ESCAMBIA,MENHADEN,736,5,0.72,528
2004,ESCAMBIA,MISC. FOOD FISH,2689,97,1.12,3018
2004,ESCAMBIA,"MULLET, BLACK",219643,639,0.69,150797
2004,ESCAMBIA,"MULLET, BLACK, ROE",721,4,1.1,794
2004,ESCAMBIA,"MULLET, SILVER",17063,30,0.72,12263
2004,ESCAMBIA,POMPANO,662,34,3.34,2211
2004,ESCAMBIA,PORGIES,64202,403,0.95,60985
2004,ESCAMBIA,"SCAD, BIGEYE (GOGGLE EYE)",25,2,1.45,36
2004,ESCAMBIA,"SCAD, ROUND (CIGARFISH)",785,4,1.53,1199
2004,ESCAMBIA,"SEATROUT, SAND",2478,38,0.67,1659
2004,ESCAMBIA,"SEATROUT, SILVER",2551,30,0.68,1732
2004,ESCAMBIA,"SEATROUT, SPOTTED",1143,43,1.75,2003
2004,ESCAMBIA,SHARK,513,3,0.6,309
2004,ESCAMBIA,SHEEPSHEAD,5131,49,0.65,3355
2004,ESCAMBIA,"SNAPPER, GREY (MANGROVE)",165,12,1.8,297
2004,ESCAMBIA,"SNAPPER, LANE",280,22,1.82,510
2004,ESCAMBIA,"SNAPPER, MIXED",42,1,1.35,57
2004,ESCAMBIA,"SNAPPER, OTHER",32,2,1.05,34
2004,ESCAMBIA,"SNAPPER, RED",115867,244,2.55,295616
2004,ESCAMBIA,"SNAPPER, SILK",3,1,1.8,6
2004,ESCAMBIA,"SNAPPER, VERMILION",369412,425,1.87,691464
2004,ESCAMBIA,"SNAPPER, YELLOWTAIL",1047,3,1.86,1947
2004,ESCAMBIA,SPOT,1445,33,0.52,753
2004,ESCAMBIA,TILEFISH (GOLDEN),607,7,1.59,966
2004,ESCAMBIA,"TILEFISH, BLUELINE (GRAY)",513,22,0.85,437
2004,ESCAMBIA,TRIGGERFISH,16534,251,1.32,21860
2004,ESCAMBIA,"TUNA, BLACKFIN",113,4,0.62,70
2004,ESCAMBIA,"TUNA, YELLOWFIN",448,2,1.59,713
2004,ESCAMBIA,"TUNNY, LITTLE (BONITO)",25,1,2,50
2004,ESCAMBIA,WAHOO,527,9,1.93,1016
2004,ESCAMBIA,"CRAB, BLUE (HARD)",54061,387,0.84,45473
2004,ESCAMBIA,"CRAB, BLUE (SOFT)",314,75,8.12,2544
2004,ESCAMBIA,MISC. INVERTEBRATES,200,6,5.78,1153
2004,ESCAMBIA,SQUID,9084,97,0.5,4532
2004,ESCAMBIA,"SHRIMP, BROWN",264686,388,1.47,388194
2004,FLAGLER,BLUEFISH,2,1,0.5,1
2004,FLAGLER,"DRUM, BLACK",10,1,1,10
2004,FLAGLER,FLOUNDERS,693,10,2.21,1533
2004,FLAGLER,KINGFISH (WHITING),410,5,2,820
2004,FLAGLER,"MULLET, BLACK",13212,24,0.58,7707
2004,FLAGLER,"MULLET, SILVER",1520,3,0.23,350
2004,FLAGLER,POMPANO,240,3,3.56,855
2004,FLAGLER,SHEEPSHEAD,39,7,0.82,32
2004,FLAGLER,"CRAB, STONE, JUMBO CLAWS",32,2,16,509
2004,FLAGLER,"CRAB, STONE, LARGE CLAWS",42,2,13,546
2004,FLAGLER,"CRAB, STONE, MEDIUM CLAWS",47,2,8,376
2004,FLAGLER,MISC. INVERTEBRATES,17345,77,2.54,44141
2004,FLAGLER,"SHRIMP, BROWN",1958,3,2.86,5604
2004,FRANKLIN,AMBERJACKS,44124,143,1.24,54573
2004,FRANKLIN,BLUE RUNNER,476,3,0.79,376
2004,FRANKLIN,BLUEFISH,635,6,0.34,219
2004,FRANKLIN,COBIA,2020,54,2.04,4122
2004,FRANKLIN,CROAKER,24,2,0.4,10
2004,FRANKLIN,DOLPHIN,6981,44,1.58,11033
2004,FRANKLIN,FLOUNDERS,43541,563,2.18,94872
2004,FRANKLIN,"GROUPER, BLACK",1281,1,2.75,3530
2004,FRANKLIN,"GROUPER, GAG",517737,1035,2.57,1332494
2004,FRANKLIN,"GROUPER, MIXED",14,1,0.42,6
2004,FRANKLIN,"GROUPER, OTHER",649,19,1.92,1244
2004,FRANKLIN,"GROUPER, RED",375622,954,1.94,728863
2004,FRANKLIN,"GROUPER, SCAMP",16517,240,2.57,42387
2004,FRANKLIN,"GROUPER, SNOWY",16545,38,2.05,33956
2004,FRANKLIN,"GROUPER, WARSAW",1299,27,1.97,2556
2004,FRANKLIN,"GROUPER, YELLOWEDGE",56142,34,2.56,143637
2004,FRANKLIN,GRUNTS,2364,80,0.51,1194
2004,FRANKLIN,HOGFISH,100,6,2.24,224
2004,FRANKLIN,"JACK, CREVALLE",63,1,0.4,25
2004,FRANKLIN,"JACK, OTHER",202,8,1.17,236
2004,FRANKLIN,KINGFISH (WHITING),18,1,1.25,23
2004,FRANKLIN,"MACKEREL, KING",5186,45,1.33,6879
2004,FRANKLIN,"MACKEREL, SPANISH",8265,16,0.39,3250
2004,FRANKLIN,MENHADEN,46072,11,0.16,7365
2004,FRANKLIN,MISC. FOOD FISH,4873,44,1.13,5508
2004,FRANKLIN,"MULLET, BLACK",208836,356,0.7,145377
2004,FRANKLIN,"MULLET, SILVER",40637,144,0.61,24687
2004,FRANKLIN,PINFISH,243,23,5.97,1448
2004,FRANKLIN,POMPANO,1082,6,3.74,4045
2004,FRANKLIN,PORGIES,14221,207,0.98,13943
2004,FRANKLIN,"SEA BASS, MIXED",468,28,0.81,379
2004,FRANKLIN,"SEATROUT, SPOTTED",59,5,1.5,89
2004,FRANKLIN,SHARK,230458,60,0.15,34576
2004,FRANKLIN,SHARK FINS,8061,56,23.38,188449
2004,FRANKLIN,SHEEPSHEAD,9490,103,0.52,4918
2004,FRANKLIN,"SNAPPER, GREY (MANGROVE)",17546,479,1.88,32956
2004,FRANKLIN,"SNAPPER, LANE",467,75,1.25,585
2004,FRANKLIN,"SNAPPER, MUTTON",52,5,1.64,86
2004,FRANKLIN,"SNAPPER, OTHER",152,9,1.66,252
2004,FRANKLIN,"SNAPPER, RED",50887,304,2.65,134935
2004,FRANKLIN,"SNAPPER, SILK",22,3,2.06,46
2004,FRANKLIN,"SNAPPER, VERMILION",13669,161,1.88,25684
2004,FRANKLIN,"SNAPPER, YELLOWTAIL",497,3,2.19,1091
2004,FRANKLIN,SPOT,5,1,0.25,1
2004,FRANKLIN,SWORDFISH,36868,10,3.03,111866
2004,FRANKLIN,TILEFISH (GOLDEN),60688,27,1.45,87717
2004,FRANKLIN,"TILEFISH, BLUELINE (GRAY)",6604,12,0.9,5911
2004,FRANKLIN,TRIGGERFISH,9400,234,1.23,11521
2004,FRANKLIN,"TUNA, BIGEYE",334,1,4.2,1402
2004,FRANKLIN,"TUNA, BLACKFIN",188,4,1.34,252
2004,FRANKLIN,"TUNA, BLUEFIN",799,1,4.41,3523
2004,FRANKLIN,"TUNA, SKIPJACK",53,1,0.8,42
2004,FRANKLIN,"TUNA, YELLOWFIN",43259,14,3.52,152205
2004,FRANKLIN,"TUNNY, LITTLE (BONITO)",17,1,0.5,9
2004,FRANKLIN,WAHOO,2526,28,1.68,4239
2004,FRANKLIN,"CLAMS, HARD, LITTLENECK",20,1,10.05,198
2004,FRANKLIN,"CLAMS, HARD, MIDDLENECK",93,2,8.23,768
2004,FRANKLIN,"CLAMS, HARD, UNGRADED",491,6,7.81,3836
2004,FRANKLIN,"CRAB, BLUE (HARD)",223522,808,0.77,172986
2004,FRANKLIN,"CRAB, BLUE (SOFT)",34826,295,6.14,213693
2004,FRANKLIN,"CRAB, STONE, LARGE CLAWS",221,30,7.5,1658
2004,FRANKLIN,"CRAB, STONE, MEDIUM CLAWS",2273,45,6.44,14639
2004,FRANKLIN,"LOBSTER, SPANISH",4724,26,4.49,21213
2004,FRANKLIN,"LOBSTER, SPINY",70,1,4.5,315
2004,FRANKLIN,MISC. INVERTEBRATES,3027479,192,0.08,237556
2004,FRANKLIN,OYSTERS,1504180,17721,1.75,2632700
2004,FRANKLIN,SQUID,634,8,0.81,515
2004,FRANKLIN,"SHRIMP, BROWN",256326,183,2.24,574562
2004,FRANKLIN,"SHRIMP, OTHER",13618,62,2.35,32017
2004,FRANKLIN,"SHRIMP, PINK",541171,267,2.03,1100105
2004,FRANKLIN,"SHRIMP, ROCK",183559,170,1,183883
2004,FRANKLIN,"SHRIMP, WHITE",672663,972,1.02,688545
2004,FRANKLIN,"SHRIMP, BAIT",3401,48,1.89,6441
2004,GULF,AMBERJACKS,2814,18,1.2,3382
2004,GULF,BAIT FISH,65007,49,0.33,21339
2004,GULF,BLUE RUNNER,7025,17,0.73,5128
2004,GULF,BLUEFISH,350,3,0.37,130
2004,GULF,COBIA,19,1,2.4,46
2004,GULF,FLOUNDERS,14331,116,1.08,15511
2004,GULF,GOATFISHES,5000,9,1.86,9300
2004,GULF,"GROUPER, GAG",13895,54,2.7,37523
2004,GULF,"GROUPER, RED",6769,36,2.07,14014
2004,GULF,"GROUPER, SCAMP",350,11,2.86,1002
2004,GULF,GRUNTS,525,1,0.57,299
2004,GULF,"HERRING, THREAD",1477800,32,0.11,161616
2004,GULF,"JACK, CREVALLE",7865,1,0.71,5584
2004,GULF,LADYFISH,1818,5,0.39,704
2004,GULF,"MACKEREL, KING",8073,14,1.44,11649
2004,GULF,"MACKEREL, SPANISH",1304,11,0.59,765
2004,GULF,MENHADEN,15525,6,0.2,3067
2004,GULF,MISC. FOOD FISH,826763,46,0.65,535656
2004,GULF,MISC. INDUSTRIAL FISH,1248754,68,0.5,624510
2004,GULF,"MULLET, BLACK",251832,501,0.55,139439
2004,GULF,"MULLET, SILVER",28441,83,0.45,12664
2004,GULF,PORGIES,4765,25,1.06,5043
2004,GULF,"SARDINES, SCALED",18478,2,0.66,12195
